id,date,store_nbr,family,sales,onpromotion
2810226,2017-05-01,1,GROCERY I,891.0,38
2812008,2017-05-02,1,GROCERY I,4193.0,61
2813790,2017-05-03,1,GROCERY I,3777.0,79
2815572,2017-05-04,1,GROCERY I,2800.0,51
2817354,2017-05-05,1,GROCERY I,2991.0,54
2819136,2017-05-06,1,GROCERY I,2752.0,52
2820918,2017-05-07,1,GROCERY I,1103.0,33
2822700,2017-05-08,1,GROCERY I,2854.0,40
2824482,2017-05-09,1,GROCERY I,2763.0,52
2826264,2017-05-10,1,GROCERY I,2925.0,75
2828046,2017-05-11,1,GROCERY I,2233.0,38
2829828,2017-05-12,1,GROCERY I,3532.0,39
2831610,2017-05-13,1,GROCERY I,2931.0,43
2833392,2017-05-14,1,GROCERY I,931.0,23
2835174,2017-05-15,1,GROCERY I,2531.0,43
2836956,2017-05-16,1,GROCERY I,2822.0,47
2838738,2017-05-17,1,GROCERY I,3131.0,40
2840520,2017-05-18,1,GROCERY I,2600.0,38
2842302,2017-05-19,1,GROCERY I,3077.0,36
2844084,2017-05-20,1,GROCERY I,2573.0,43
2845866,2017-05-21,1,GROCERY I,1205.0,32
2847648,2017-05-22,1,GROCERY I,2842.0,39
2849430,2017-05-23,1,GROCERY I,2665.0,41
2851212,2017-05-24,1,GROCERY I,3574.0,46
2852994,2017-05-25,1,GROCERY I,2505.0,40
2854776,2017-05-26,1,GROCERY I,1301.0,31
2856558,2017-05-27,1,GROCERY I,2166.0,33
2858340,2017-05-28,1,GROCERY I,1258.0,34
2860122,2017-05-29,1,GROCERY I,2666.0,39
2861904,2017-05-30,1,GROCERY I,2497.0,39
2863686,2017-05-31,1,GROCERY I,3262.0,38
2865468,2017-06-01,1,GROCERY I,2774.0,1
2867250,2017-06-02,1,GROCERY I,2953.0,33
2869032,2017-06-03,1,GROCERY I,2996.0,35
2870814,2017-06-04,1,GROCERY I,1148.0,22
2872596,2017-06-05,1,GROCERY I,3071.0,36
2874378,2017-06-06,1,GROCERY I,3383.0,37
2876160,2017-06-07,1,GROCERY I,3353.0,55
2877942,2017-06-08,1,GROCERY I,2902.0,51
2879724,2017-06-09,1,GROCERY I,3105.0,44
2881506,2017-06-10,1,GROCERY I,3106.0,51
2883288,2017-06-11,1,GROCERY I,1352.0,38
2885070,2017-06-12,1,GROCERY I,2601.0,45
2886852,2017-06-13,1,GROCERY I,2426.0,44
2888634,2017-06-14,1,GROCERY I,4411.0,65
2890416,2017-06-15,1,GROCERY I,3189.0,63
2892198,2017-06-16,1,GROCERY I,2991.0,53
2893980,2017-06-17,1,GROCERY I,3016.0,49
2895762,2017-06-18,1,GROCERY I,1223.0,40
2897544,2017-06-19,1,GROCERY I,3373.0,47
2899326,2017-06-20,1,GROCERY I,4575.0,48
2901108,2017-06-21,1,GROCERY I,2898.0,80
2902890,2017-06-22,1,GROCERY I,2499.0,56
2904672,2017-06-23,1,GROCERY I,2663.0,57
2906454,2017-06-24,1,GROCERY I,2877.0,55
2908236,2017-06-25,1,GROCERY I,1264.0,48
2910018,2017-06-26,1,GROCERY I,2812.0,45
2911800,2017-06-27,1,GROCERY I,2653.0,46
2913582,2017-06-28,1,GROCERY I,3003.0,53
2915364,2017-06-29,1,GROCERY I,2603.0,59
2917146,2017-06-30,1,GROCERY I,2916.0,70
2918928,2017-07-01,1,GROCERY I,2871.0,56
2920710,2017-07-02,1,GROCERY I,1222.0,54
2922492,2017-07-03,1,GROCERY I,2952.0,56
2924274,2017-07-04,1,GROCERY I,2759.0,60
2926056,2017-07-05,1,GROCERY I,3147.0,80
2927838,2017-07-06,1,GROCERY I,2550.0,58
2929620,2017-07-07,1,GROCERY I,2972.0,47
2931402,2017-07-08,1,GROCERY I,2561.0,45
2933184,2017-07-09,1,GROCERY I,1140.0,27
2934966,2017-07-10,1,GROCERY I,2849.0,46
2936748,2017-07-11,1,GROCERY I,2712.0,47
2938530,2017-07-12,1,GROCERY I,3185.0,59
2940312,2017-07-13,1,GROCERY I,2571.0,47
2942094,2017-07-14,1,GROCERY I,3182.0,58
2943876,2017-07-15,1,GROCERY I,2297.0,43
2945658,2017-07-16,1,GROCERY I,1028.0,39
2947440,2017-07-17,1,GROCERY I,2720.0,52
2949222,2017-07-18,1,GROCERY I,3370.0,54
2951004,2017-07-19,1,GROCERY I,3065.0,76
2952786,2017-07-20,1,GROCERY I,2592.0,64
2954568,2017-07-21,1,GROCERY I,2725.0,61
2956350,2017-07-22,1,GROCERY I,2576.0,65
2958132,2017-07-23,1,GROCERY I,1371.0,45
2959914,2017-07-24,1,GROCERY I,2612.0,55
2961696,2017-07-25,1,GROCERY I,2405.0,63
2963478,2017-07-26,1,GROCERY I,2878.0,69
2965260,2017-07-27,1,GROCERY I,2466.0,54
2967042,2017-07-28,1,GROCERY I,2622.0,44
2968824,2017-07-29,1,GROCERY I,2446.0,53
2970606,2017-07-30,1,GROCERY I,1086.0,42
2972388,2017-07-31,1,GROCERY I,2966.0,54
2974170,2017-08-01,1,GROCERY I,2872.0,45
2975952,2017-08-02,1,GROCERY I,3247.0,58
2977734,2017-08-03,1,GROCERY I,2177.0,29
2979516,2017-08-04,1,GROCERY I,2778.0,35
2981298,2017-08-05,1,GROCERY I,2034.0,29
2983080,2017-08-06,1,GROCERY I,1025.0,29
2984862,2017-08-07,1,GROCERY I,2551.0,44
2986644,2017-08-08,1,GROCERY I,3062.0,35
2988426,2017-08-09,1,GROCERY I,2719.0,46
2990208,2017-08-10,1,GROCERY I,2591.0,31
2991990,2017-08-11,1,GROCERY I,1270.0,24
2993772,2017-08-12,1,GROCERY I,1630.0,28
2995554,2017-08-13,1,GROCERY I,952.0,19
2997336,2017-08-14,1,GROCERY I,2407.0,30
2999118,2017-08-15,1,GROCERY I,2508.0,29
